city,date,fare,ride_id
South Michael,2018-01-09 16:44:43,20.56,9640373665775
Danaville,2018-01-12 10:48:51,17.78,5791688089924
East Richard,2018-01-11 20:07:41,4.62,7108041726651
West Shannon,2018-01-28 02:05:46,44.61,8778237972378
Port Jennifer,2018-02-21 02:38:39,41.58,9367313821366
North Elaineberg,2018-02-26 18:05:25,33.99,4017133498938
Port Ann,2018-01-10 11:43:14,14.48,4642012799976
Markchester,2018-02-03 00:39:43,4.29,7721634714370
Cartertown,2018-01-28 05:27:01,15.3,5908728770432
North Valerie,2018-01-30 00:04:23,44.65,4334499630629
New Patriciafurt,2018-01-03 00:24:06,11.54,0346355630401
East Bonnieberg,2018-02-08 03:31:44,43.07,1228952272422
Mirandastad,2018-01-04 06:05:49,15.07,2457259734534
Johnathanburgh,2018-03-17 08:30:03,30.27,0740925821488
Danaville,2018-03-08 01:58:12,6.33,4834352485392
North Katie,2018-01-18 14:34:38,29.08,9993064212292
Jonesmouth,2018-03-09 05:49:50,25.82,9253857102156
South Melissa,2018-02-20 13:54:38,27.7,5587606031539
Davidbury,2018-03-15 02:52:11,43.84,0975183784446
West Jessicamouth,2018-02-09 09:47:15,37.34,0203576477942
Port Ann,2018-01-24 12:13:51,26.46,0006847114115
North Richardshire,2018-03-13 06:59:28,43.73,9124378467478
North Carlos,2018-02-10 06:00:28,14.65,8363706935154
South Michael,2018-03-05 16:58:30,44.79,1042745693320
Bergermouth,2018-02-23 11:26:52,21.11,6306943103568
New Davidbury,2018-02-06 23:57:26,4.45,4084447312656
Josephside,2018-03-15 06:10:04,22.09,8299605609448
Robinsonfurt,2018-02-23 11:58:55,10.43,4591532329647
Markchester,2018-01-28 15:01:32,25.13,7688049279583
Piercemouth,2018-02-24 09:04:31,17.21,9683958474843
Davidbury,2018-03-11 06:53:34,23.39,3798836426299
Cartertown,2018-02-05 02:04:39,39.26,1829418976870
South Jose,2018-01-17 22:45:10,14.96,0080368782022
West Carmen,2018-03-19 00:47:17,26.89,1729395769208
Port Jennifer,2018-01-22 06:26:19,38.92,2662581910611
Port Ann,2018-03-08 14:26:58,14.43,9967947005554
West Janetstad,2018-02-08 13:23:05,30.16,9415167004630
West Shannon,2018-03-06 08:02:03,32.41,4971559211437
New Jamesbury,2018-02-27 22:45:50,10.41,2846483649125
Markchester,2018-01-28 13:16:00,11.03,6732830681886
West Janetstad,2018-01-14 00:34:55,19.17,0955806886269
Curtishaven,2018-02-08 15:33:59,15.44,0702236676102
South Jose,2018-02-13 15:41:37,30.04,0689427779197
Lake Adambury,2018-01-05 18:17:56,7.07,4986700582915
Cartertown,2018-01-10 05:12:50,43.39,7679025256506
Josephside,2018-01-28 04:15:11,7.47,5829565922023
Lake Denisebury,2018-03-09 04:53:57,13.2,3017874575937
North Katie,2018-02-20 16:24:42,6.95,1415492892580
New Davidbury,2018-01-08 17:01:51,23.95,0542949906673
West Jessicamouth,2018-01-01 08:55:08,7.99,7735342603246
Davidbury,2018-01-23 12:11:57,23.51,4409355849207
South Melissa,2018-02-15 19:58:01,18.93,7563360622686
New Christopher,2018-02-25 12:08:41,13.85,6526815897764
Port Tracychester,2018-01-20 23:51:49,12.68,1877355159566
Wardhaven,2018-01-24 13:20:05,4.75,0331528563389
Wardhaven,2018-03-03 01:01:47,40.6,3088040345357
Codyport,2018-02-08 08:35:10,8.21,0200090221464
New Davidbury,2018-02-20 23:27:43,9.92,5203915341182
East Joshua,2018-03-11 14:33:49,41.01,4054512827705
Jonesmouth,2018-01-23 17:08:43,23.39,9114188975881
Josephside,2018-01-19 00:16:40,8.43,3668525531415
North Carlos,2018-01-02 15:58:34,7.78,9888602008966
North Valerie,2018-01-28 01:18:15,9.03,9953248599496
Floresfort,2018-03-16 09:21:46,37.1,6527739879713
Cartertown,2018-01-18 20:07:48,32.27,1892215041584
South Tylerbury,2018-03-03 19:29:49,44.53,0205553948773
East Corey,2018-02-06 17:03:36,4.02,2813261301933
New Jamesbury,2018-02-26 01:58:32,19.75,1417950850583
New Davidbury,2018-01-14 16:04:39,44.35,3968999151998
East Danny,2018-02-26 03:38:39,32.43,1496512707268
North Carlos,2018-01-05 18:59:50,12.48,1561465171456
East Joshua,2018-02-14 05:35:10,21.13,6362576755178
Thompsonbury,2018-02-07 01:57:20,27.69,3283631531557
New Davidbury,2018-02-05 16:28:06,25.11,9189043365237
West Laurenshire,2018-03-04 07:40:03,14.79,2865478051156
East Danny,2018-01-12 01:47:06,28.86,7532744606161
Mackshire,2018-03-08 04:08:08,19.92,9007077221704
Port Tracychester,2018-03-06 10:25:08,37.31,9058311489503
West Shannon,2018-03-13 11:59:55,22.81,7737167515889
Port Michelle,2018-02-05 13:31:21,36.1,2008403350188
Nicoleport,2018-02-28 16:13:07,43.6,3260589376812
Curtishaven,2018-01-04 09:37:08,34.59,1127784010533
South Jose,2018-01-29 13:33:38,16.87,7741749105221
South Tylerbury,2018-01-22 02:13:31,34.12,6284987906539
New Christopher,2018-01-29 19:18:13,41.82,4393124503196
New Davidbury,2018-02-27 23:09:09,23.58,8850273463932
Port Jennytown,2018-02-12 14:17:58,15.64,6770553779619
South Michael,2018-02-25 16:03:24,39.55,7157175555286
Mackshire,2018-01-04 07:58:57,34.01,1161519545327
East Bonnieberg,2018-03-09 05:18:37,9.62,8235188062072
Nicoleport,2018-02-03 09:59:23,38.94,0053502122213
North Richardshire,2018-01-16 06:09:37,24.91,8796460345653
New Julieborough,2018-03-13 15:33:40,29.11,8610762605485
North Josephshire,2018-02-06 00:34:36,43.16,2414495710852
East Corey,2018-02-19 11:59:43,15.56,8257204589639
Jonesmouth,2018-03-12 14:36:50,15.05,5187093741999
Lake Adambury,2018-01-12 13:23:28,20.62,4918483540806
Davidbury,2018-01-27 13:25:47,39.84,1178128939652
Port Tracychester,2018-03-10 19:25:18,27.02,9568659903666
Codyport,2018-02-11 07:53:36,10.6,3725938187742
East Corey,2018-01-23 13:53:29,37.65,5098322486379
West Shannon,2018-03-14 20:20:25,17.94,7832409359051
Floresfort,2018-03-16 22:50:20,15.14,8705801480953
West Laurenshire,2018-01-28 14:16:15,44.92,6927731178386
East Bonnieberg,2018-02-28 15:37:43,33.86,9398528327145
Piercemouth,2018-01-13 09:37:09,26.71,0327188873265
Port Kathleenburgh,2018-03-04 09:21:10,41.52,3703112065086
Lake Denisebury,2018-02-23 09:30:44,34.14,9569542002640
Port Jennifer,2018-01-07 01:58:18,18.19,3661489647765
West Jessicamouth,2018-01-19 12:29:46,14.85,5041813791834
Davismouth,2018-01-14 14:02:11,40.27,7300863683109
North Elaineberg,2018-01-09 14:40:26,17.65,7992569648492
East Joshua,2018-02-20 17:05:40,28.49,9345145052400
Nicoleport,2018-02-11 01:49:17,16.38,4599974728509
Johnathanburgh,2018-01-12 20:58:14,26.43,9777198848769
New Patriciafurt,2018-01-30 04:48:13,32.2,4385281540992
Davidville,2018-01-23 00:29:33,12.52,8146297004412
Danaville,2018-02-14 07:10:55,29.1,6455072509793
Port Jennifer,2018-02-01 10:03:00,8.84,4194185375599
Curtishaven,2018-01-03 14:05:25,28.24,8369508151020
Mckenzieville,2018-01-09 04:18:59,21.09,4585029847530
Brucefurt,2018-01-06 20:53:14,6.58,0480734628389
South Tylerbury,2018-03-14 08:21:03,34.06,9179470057065
Johnathanburgh,2018-03-07 07:31:12,41.69,0440386928053
South Tylerbury,2018-01-26 06:22:13,11.52,9085462103460
South Michael,2018-02-04 13:30:58,22.05,5490142832082
Kirktown,2018-02-04 07:12:46,29.4,0248375781838
West Jessicamouth,2018-01-10 07:51:47,36.17,1798695052525
Wardhaven,2018-01-25 20:20:19,37.98,3101955313393
Lake Derek,2018-02-27 11:37:50,22.52,9974618424989
Cartertown,2018-03-18 18:55:39,17.94,0690280601181
Port Jennifer,2018-01-02 19:59:36,21.55,4028796599894
New Cynthiaport,2018-03-12 12:19:13,24.73,6883772538902
Brendamouth,2018-02-06 01:28:19,12.34,8595206341146
North Carlos,2018-02-20 01:15:28,4.56,2723845723399
Curtishaven,2018-01-04 13:42:33,25.68,6474317311281
Port Jennytown,2018-01-05 08:13:03,6.96,1542912155380
South Melissa,2018-01-28 06:49:27,35.42,9921208004557
North Katie,2018-01-12 12:37:04,19.3,8913326985840
Port Tracychester,2018-01-31 18:26:21,11.76,3958417794685
South Robinmouth,2018-03-12 23:26:49,6.13,3758459878585
Brucefurt,2018-01-26 05:19:18,22.12,4398294324084
Robinsonfurt,2018-02-01 10:10:21,25.78,0430284960309
Cartertown,2018-03-17 21:05:27,44.53,1889669391525
Markchester,2018-02-18 20:14:27,11.49,9438436107009
North Valerie,2018-03-03 18:07:39,18.93,2666751262418
Holmesshire,2018-03-15 23:20:34,18.85,4189865805886
Lake Adambury,2018-01-25 07:14:29,40.62,7215773803281
East Danny,2018-01-05 21:01:46,44.51,2671848016881
Lake Adambury,2018-02-17 04:04:38,44.02,8147099838854
Port Kathleenburgh,2018-03-07 05:45:49,18.31,9322670082706
South Jose,2018-02-02 08:22:16,17.27,5681538115050
South Michael,2018-01-27 08:05:59,7.47,3799155862485
Davidbury,2018-01-22 20:52:42,6.29,7725787368718
Kirktown,2018-01-07 02:49:27,28.58,8807262878710
Davidville,2018-02-20 22:00:53,10.96,3420125099302
Mckenzieville,2018-01-12 04:12:52,5.01,0510450028009
North Katie,2018-02-12 03:11:47,21.13,2597028804881
Port Kathleenburgh,2018-01-17 22:21:06,20.16,6061203115865
Johnathanburgh,2018-02-18 17:58:34,19.56,8199960128274
New Davidbury,2018-02-08 15:54:15,43.06,7385686087150
West Jessicamouth,2018-02-17 09:09:28,40.06,7669353541580
West Jessicamouth,2018-02-10 07:51:28,21.55,5388450415700
South Jose,2018-01-27 01:54:27,21.79,7080801020318
Port Kathleenburgh,2018-01-11 04:51:59,31.49,7898151698701
Port Kathleenburgh,2018-03-06 01:44:30,24.38,9757753408249
Port Kathleenburgh,2018-02-05 05:18:03,6.51,2432505680704
West Jessicamouth,2018-01-21 14:09:34,6.37,3286523827264
New Patriciafurt,2018-03-06 02:18:21,12.06,4998032185900
Cartertown,2018-01-19 07:34:38,40.59,0492271664362
South Jose,2018-03-04 05:51:19,19.52,8388898084404
South Tylerbury,2018-01-04 13:13:34,30.04,7465355166840
Bergermouth,2018-02-03 04:44:13,9.64,2698445221128
New Jamesbury,2018-01-12 08:51:35,18.79,1312296001234
South Michael,2018-02-14 00:15:11,38.4,9022743039193
Nicoleport,2018-02-01 03:26:33,40.01,9448588566425
East Bonnieberg,2018-02-09 13:24:19,12.93,6817405354850
Fuentesshire,2018-02-06 11:27:47,4.53,5436650588820
Nicoleport,2018-01-10 02:01:07,33.53,0333543914986
Davismouth,2018-02-19 17:09:18,31.51,3731588032264
East Corey,2018-03-02 06:21:33,20.85,9148531157273
Port Tracychester,2018-03-10 11:16:19,7.36,4387806956226
Floresfort,2018-02-24 04:48:35,19.24,2682353679126
East Bonnieberg,2018-01-10 23:37:55,26.46,7441368604036
Davidville,2018-01-01 06:24:19,26.87,4726082948806
Mackshire,2018-02-04 10:05:54,25.72,1030249281228
South Tylerbury,2018-02-23 22:12:46,38.73,5709298902496
Floresfort,2018-01-05 12:04:09,4.06,0517708637693
East Joshua,2018-01-05 17:26:28,18.25,0142966689100
West Laurenshire,2018-01-17 03:49:03,33.44,1693572841189
Floresfort,2018-01-31 23:33:35,30.54,6723448282848
South Robinmouth,2018-02-15 05:17:18,41.15,6608046509361
Port Michelle,2018-03-19 03:12:15,32.3,2476313157560
North Carlos,2018-02-02 05:26:16,19.67,4276973424907
East Bonnieberg,2018-02-01 17:09:04,12.09,3229198484066
South Tylerbury,2018-01-28 18:16:17,9.95,2680390474070
Lake Derek,2018-03-07 03:10:58,37.04,7562595831375
East Corey,2018-01-06 21:57:58,22.31,7013090106517
North Valerie,2018-03-14 08:26:10,36.7,3218674359608
Josephside,2018-03-03 01:19:18,21.08,9686885786577
East Chelseashire,2018-01-24 10:28:55,24.55,4630773760458
Lake Derek,2018-01-20 23:28:17,8.73,4440323654072
Brendamouth,2018-03-06 05:54:15,8.31,6249295026324
North Katie,2018-01-03 04:06:04,31.46,1886022107526
Port Michelle,2018-03-09 14:54:09,38.03,7217446689192
Brucefurt,2018-03-06 04:44:43,28.37,4026851137746
Brendamouth,2018-03-16 11:28:03,21.74,8947403957734
North Elaineberg,2018-01-11 02:39:22,16.37,3420751339490
Markchester,2018-03-04 10:06:26,34.89,5415892330046
West Janetstad,2018-02-20 15:21:44,31.79,9729918533981
Davisberg,2018-02-24 09:01:13,18.96,6507117920152
New Jamesbury,2018-02-01 10:22:26,39.94,8584718879575
Mackshire,2018-03-02 06:38:07,10.7,8533240103498
New Jamesbury,2018-02-21 22:06:00,37.63,9868886621747
Port Ann,2018-01-14 08:28:41,33.26,6441330739545
Port Kathleenburgh,2018-02-25 19:36:08,16.19,1435466169043
East Bonnieberg,2018-02-01 21:56:30,34.76,1436775740435
East Chelseashire,2018-03-07 08:57:46,9.55,8431621092327
Thompsonbury,2018-01-26 13:14:56,23.76,2360061565435
North Katie,2018-03-01 16:24:35,5.65,5867808536842
Davismouth,2018-01-09 00:33:50,33.64,8587473689595
Lake Gary,2018-03-10 08:27:56,14.66,1021009508280
Spenceville,2018-02-24 00:21:47,46.15,6446020033545
New Rodney,2018-02-15 10:29:33,33.07,6396862948128
East Josemouth,2018-01-28 09:49:22,17.38,9131736982023
South Danielmouth,2018-01-21 06:21:27,27.58,8926941036606
West Sydneychester,2018-02-08 05:43:21,49.35,3808399204323
Deborahview,2018-01-02 17:26:15,12.08,4221267011295
East Petershire,2018-02-01 13:46:24,35.07,3960348513228
South Steven,2018-03-06 23:17:40,49.64,8044524086449
Jonesburgh,2018-02-07 22:50:36,22.91,3456499488152
Thomasborough,2018-03-06 17:22:56,43.42,2151766820499
Sarahmouth,2018-03-11 04:49:30,23.3,7287222487618
Danielhaven,2018-01-17 07:40:39,36.39,6232146452502
Mezabury,2018-01-06 05:02:10,17.82,9899235424108
New Ethan,2018-01-06 12:36:11,12.61,3579082914262
Sarahmouth,2018-02-08 17:55:54,22.86,6951990316630
Jonesburgh,2018-03-07 11:02:01,17.49,3283673718824
Mezabury,2018-01-03 04:38:26,18.94,5707230339317
Deborahview,2018-01-06 08:09:19,40.14,7468014617271
Coxfort,2018-03-05 02:45:59,42.33,3509699334207
Cynthiastad,2018-01-07 05:13:00,16.73,9555373148282
Lake Johnathanton,2018-02-15 23:21:40,12.87,6297691786298
Lake Bryanberg,2018-03-05 06:44:03,30.49,9661119953611
South Steven,2018-01-16 00:54:32,20.85,4047234252542
West Karaland,2018-01-05 05:45:22,39.05,0498395008235
Cynthiastad,2018-01-12 13:51:13,42.44,8838065117690
Andreaton,2018-01-05 00:41:41,47.29,7501761907797
Andreaton,2018-01-24 15:18:48,15.85,8856915197975
Lake Kathryn,2018-01-18 13:04:56,43.88,1938438345518
Graybury,2018-03-14 03:45:16,33.19,4621600367360
Thomasborough,2018-01-20 01:49:59,31.35,8520630681827
Lake Morganmouth,2018-03-18 20:53:25,46.34,6572017092865
Andreaton,2018-02-25 02:28:55,14.57,4694904649937
South Steven,2018-03-04 09:30:32,31.81,4131712200368
Lake Gary,2018-01-20 01:46:55,47.31,7844213073115
West Theodore,2018-02-26 19:26:27,30.33,0255743950543
South Jamesmouth,2018-03-13 02:33:54,32.18,9774475103016
South Steven,2018-01-13 03:26:49,18.51,1966666325866
West Sydneychester,2018-02-27 02:33:10,28.88,0926188819336
South Danielmouth,2018-01-30 07:58:24,15.54,5366734381422
Thomasborough,2018-02-27 06:18:32,37.97,3469446224284
Christopherville,2018-02-05 02:16:51,39.66,8725062277291
East Petershire,2018-03-13 12:27:56,19.23,9124569089151
Graybury,2018-01-03 02:24:47,18.71,6071980624290
New Cheryl,2018-02-22 00:55:33,48.42,7481871270762
Graybury,2018-02-13 14:19:16,17.62,0690134932041
Graybury,2018-02-23 19:20:52,45.77,5440121644984
Lake Johnathanton,2018-02-10 18:59:48,35.81,4634393820097
New Amberchester,2018-01-19 02:35:25,22.91,1740461825215
Martinland,2018-03-18 02:02:37,33.94,1015124726537
Tommyfurt,2018-03-01 21:46:59,18.2,8373329608670
New Michael,2018-01-12 02:16:30,16.27,2091953070309
West Theodore,2018-01-06 19:33:43,35.02,5689996227131
South Jamesmouth,2018-02-04 03:17:02,20.19,5949870489018
Lake Johnathanton,2018-03-14 23:53:46,30.28,9067286858870
Jonesburgh,2018-01-26 06:07:12,25.21,8400541847447
Andreaton,2018-02-14 21:54:51,27.31,0777182057275
Danielhaven,2018-01-12 20:21:49,32.03,5253317720658
South Kendrafurt,2018-01-16 05:01:33,46.56,2605425342391
New Rodney,2018-02-15 15:59:09,21.35,8423760841898
West Karaland,2018-02-08 00:06:20,42.19,1705392988002
New Sabrina,2018-01-05 01:39:23,25.54,2955139835970
West Karaland,2018-03-17 04:01:24,45.51,7086144192927
Lake Johnathanton,2018-01-06 20:20:00,15.47,5006642296011
Thomasborough,2018-02-27 09:00:48,38.84,0719133158723
West Theodore,2018-02-12 23:10:33,39.96,8192233006446
East Josemouth,2018-02-19 15:19:54,43.8,4500801792020
Jenniferville,2018-03-14 17:03:57,12.7,9179764625499
Samanthaview,2018-02-28 08:55:27,48.12,8315907786523
North Jessicaborough,2018-01-23 23:51:27,36.61,7514882051485
North Jessicaborough,2018-02-12 07:10:37,45.54,2126665894704
New Amberchester,2018-03-01 01:55:23,40.24,7299867974491
West Theodore,2018-02-07 01:43:49,21.36,6587268628428
New Sabrina,2018-02-04 08:10:21,45.32,4380249559214
Jonesburgh,2018-03-17 23:17:42,38.3,5879333922205
South Jamesmouth,2018-03-11 11:50:17,49.69,6206997907603
New Cheryl,2018-01-12 13:59:24,35.1,4694844291807
South Steven,2018-01-17 13:28:15,43.65,3058095731498
Johnsonshire,2018-02-18 12:49:42,13.87,8891054613979
Jonesburgh,2018-03-16 06:23:07,37.39,9992649106957
West Karaland,2018-03-07 10:17:23,40.33,5938575092517
New Ethan,2018-02-27 20:22:08,12.47,4811469314999
Lake Kathryn,2018-01-03 22:16:46,31.41,2809818081335
South Danielmouth,2018-01-12 18:17:16,22.44,6255757224184
Jonesburgh,2018-03-13 03:38:04,36.97,4412260439500
Graybury,2018-01-03 14:17:30,39.86,8832036007737
Spenceville,2018-02-23 21:38:33,32.31,9224776926352
West Lisa,2018-02-06 13:20:15,36.89,9194916632729
Mezabury,2018-02-06 06:47:24,47.2,9306680680763
Graybury,2018-01-23 17:41:22,38.52,9432194242750
New Cheryl,2018-02-20 07:58:00,17.0,1421458236282
South Danielmouth,2018-02-26 10:41:11,26.02,5108225998678
Deborahview,2018-01-15 03:44:56,39.59,8433892370609
South Kendrafurt,2018-03-18 19:50:23,20.15,4441818500294
East Petershire,2018-01-03 19:57:17,34.36,7929642622339
West Karaland,2018-01-08 05:14:41,32.03,8509521939971
Jenniferville,2018-03-05 15:29:41,29.6,5578207546676
Jenniferville,2018-01-19 09:49:59,19.58,4609417443927
East Josemouth,2018-02-11 15:31:36,28.06,8765525644116
New Amberchester,2018-02-28 20:18:46,29.5,8016901762703
Lake Kathryn,2018-02-20 20:26:22,15.51,0717592278242
Lake Johnathanton,2018-01-10 14:59:29,18.81,0665693987894
New Amberchester,2018-01-18 08:01:52,47.29,9227615147062
South Danielmouth,2018-03-02 01:20:50,17.34,9365952219797
Samanthaview,2018-01-08 18:42:20,26.42,9236413244187
Samanthaview,2018-02-16 22:43:26,33.0,8336052940004
Deborahview,2018-01-09 01:39:37,13.3,8923895309947
Lake Kathryn,2018-03-13 14:07:26,48.49,3269435596107
Graybury,2018-02-23 09:52:10,18.16,3058239626666
Graybury,2018-01-15 14:47:28,30.78,1719957688580
New Michael,2018-02-05 19:27:20,42.67,2651268346553
Graybury,2018-03-07 21:57:03,27.95,9381708287490
Lake Kathryn,2018-03-04 12:18:04,45.7,7395712791562
Christopherville,2018-02-22 09:02:17,38.26,6693177638073
Samanthaview,2018-02-17 10:12:17,32.99,9752689471183
Thomasborough,2018-01-22 05:48:45,35.14,9793880894104
North Jessicaborough,2018-03-06 11:22:42,43.89,1784418678622
South Kendrafurt,2018-01-22 14:31:56,12.34,9842223314226
West Sydneychester,2018-02-04 05:31:00,18.17,2173638791591
Lake Bryanberg,2018-01-06 05:52:25,44.71,8908179860291
New Rodney,2018-01-19 16:58:59,41.9,0004484970569
Lake Bryanberg,2018-03-09 20:42:53,31.83,0161412886825
Thomasborough,2018-03-03 18:50:21,45.15,9590884138711
Jessicafort,2018-03-16 19:18:41,22.73,9038235571430
Johnsonshire,2018-02-26 05:01:06,19.65,1400832620961
Andreaton,2018-02-11 21:49:11,37.75,8303696371051
South Jamesmouth,2018-02-05 05:11:25,27.19,3449901966881
East Petershire,2018-01-18 13:20:22,14.61,8702630954143
Andreaton,2018-01-31 09:53:34,17.21,9158475130621
East Josemouth,2018-01-10 06:49:53,12.96,2148494412157
Lake Gary,2018-02-17 14:24:20,33.02,2841246420690
Sarafort,2018-03-10 05:42:05,47.68,2410728157135
West Karaland,2018-02-02 17:51:02,30.76,7298747683218
Lake Gary,2018-02-22 18:52:50,39.43,9631303306639
New Michael,2018-02-06 16:34:34,34.95,7438572367109
Spenceville,2018-03-08 10:55:01,14.58,3718293986587
Tommyfurt,2018-01-23 06:04:08,19.25,7664418393838
Jenniferville,2018-02-10 16:12:08,27.04,2152799154490
Deborahview,2018-02-26 07:11:42,18.62,1720018237937
Andreaton,2018-02-25 07:01:21,30.97,7243799590960
Danielhaven,2018-02-10 11:17:25,13.11,2649660066155
West Sydneychester,2018-02-09 22:44:26,13.34,2322950611975
Spenceville,2018-02-20 18:49:03,26.16,8263285637350
Danielhaven,2018-02-01 18:18:30,28.28,4128770247190
Danielhaven,2018-02-11 14:47:04,34.77,4278051827266
Deborahview,2018-02-20 13:41:04,30.6,5821720732027
Thomasborough,2018-02-04 22:31:55,28.57,3184131108716
Lake Morganmouth,2018-03-07 11:19:10,13.64,2728451629776
Samanthaview,2018-03-15 05:15:39,14.73,7137140878183
Martinland,2018-01-25 12:59:48,23.4,1101863233730
New Cheryl,2018-01-19 11:52:56,19.48,6498280115363
South Danielmouth,2018-03-11 13:54:00,36.62,8414012120755
Cynthiastad,2018-03-08 06:58:14,36.91,0831587612450
Tommyfurt,2018-02-14 19:09:21,12.93,5344297204082
New Ethan,2018-01-15 21:04:22,25.89,9565198876857
New Sabrina,2018-02-25 15:07:10,45.22,8175302962232
Samanthaview,2018-02-27 14:28:35,46.11,7523494804136
West Lisa,2018-01-21 04:40:55,12.68,0427321181001
New Rodney,2018-01-13 08:58:00,44.4,5383301248261
New Rodney,2018-01-09 03:09:22,15.7,7066332157693
Lake Bryanberg,2018-01-16 17:26:04,48.19,5498470823079
South Jamesmouth,2018-02-12 14:58:59,46.83,7077212171500
Lake Gary,2018-03-03 01:49:34,26.89,6897012088553
Tommyfurt,2018-02-20 03:39:08,17.53,8560715672333
Johnsonshire,2018-02-24 08:02:49,26.45,1752054467719
Tommyfurt,2018-01-15 12:42:15,46.5,8294982722148
Andreaton,2018-01-17 20:47:04,41.19,3928305769866
Samanthaview,2018-03-17 14:02:42,45.79,7344942187515
Lake Bryanberg,2018-02-05 15:45:15,48.34,2893991422092
Andreaton,2018-02-05 00:11:22,41.02,7358156306129
South Steven,2018-01-23 22:58:48,28.75,1759987750093
Jonesburgh,2018-01-12 15:34:09,38.67,0812262275603
Johnsonshire,2018-01-13 12:25:56,25.62,4588623252625
Jenniferville,2018-03-13 10:06:28,29.51,7786908459371
New Sabrina,2018-02-14 20:40:38,36.25,7086017115275
Mezabury,2018-01-19 07:39:03,37.88,6794810730830
Spenceville,2018-01-24 18:44:15,47.24,6391862034321
South Jamesmouth,2018-01-27 16:31:03,24.98,4628081441794
Jessicafort,2018-02-25 16:39:42,43.7,4995190431580
Thomasborough,2018-02-28 09:15:42,41.99,2682829842870
Tommyfurt,2018-02-17 19:38:26,19.19,2730210454963
Samanthaview,2018-02-02 09:03:52,40.22,2548087736842
Mezabury,2018-02-13 05:55:46,45.27,8942062129126
Lake Gary,2018-02-28 12:13:11,38.4,1202268813906
Thomasborough,2018-03-18 01:40:13,20.24,4921244929680
Johnsonshire,2018-03-16 13:17:12,19.55,1571912500777
Lake Morganmouth,2018-02-18 16:58:43,22.95,3402122854863
New Ethan,2018-03-09 13:01:53,46.57,4223423699590
New Michael,2018-03-14 10:33:36,16.7,2524797746753
Sarahmouth,2018-01-06 05:40:46,19.13,6224960824573
Tommyfurt,2018-02-19 02:46:03,22.22,4557975919586
Jenniferville,2018-03-08 07:41:54,24.29,0964067895965
Lake Bryanberg,2018-02-12 03:02:07,40.62,6626429372906
Jonesburgh,2018-01-14 10:01:49,22.42,1613762002954
South Danielmouth,2018-01-25 04:31:57,12.58,9369513464053
Spenceville,2018-02-12 20:12:20,13.76,2552469887442
Tommyfurt,2018-01-09 21:51:22,37.74,6017831077198
West Karaland,2018-02-11 08:25:35,31.63,0078654540951
Johnsonshire,2018-02-28 17:18:31,39.11,7796394584907
Jenniferville,2018-01-17 03:16:08,45.0,2449414344191
East Petershire,2018-01-28 11:38:31,39.1,3826840416668
Tommyfurt,2018-01-06 09:35:24,29.54,8745800930035
Lake Gary,2018-01-11 23:03:16,15.27,2226128389898
Thomasborough,2018-02-08 21:39:29,31.17,3298064209645
Mezabury,2018-01-24 16:09:43,30.91,5344649141669
West Karaland,2018-01-31 19:41:03,15.05,0760326790787
Jenniferville,2018-03-06 12:51:44,37.79,4716411577494
Danielhaven,2018-03-10 22:10:41,43.2,3630599621958
New Rodney,2018-02-12 11:24:53,19.52,1649363993544
Andreaton,2018-02-14 12:32:33,14.45,3963978658130
South Steven,2018-01-24 07:01:48,17.71,2838829290870
North Jessicaborough,2018-01-25 19:23:16,16.83,5423872181816
Graybury,2018-02-05 16:27:27,26.97,1635841758361
North Jessicaborough,2018-01-28 08:03:19,29.26,8562052707761
Lake Bryanberg,2018-02-01 11:17:01,24.95,0817405030439
Sarafort,2018-01-17 06:13:12,31.98,8052406085145
Jonesburgh,2018-01-03 11:30:13,23.72,0718853933351
Lake Morganmouth,2018-03-19 07:06:31,42.64,2438443949996
Holmesburgh,2018-03-14 13:38:53,25.41,2692782475527
East Josemouth,2018-03-03 09:11:19,37.36,9735140795325
New Cheryl,2018-02-21 10:05:03,43.37,6885523483219
Tommyfurt,2018-01-16 12:12:25,29.24,9688604448070
Jenniferville,2018-01-09 19:53:51,25.7,1787308730639
New Ethan,2018-01-03 02:48:01,29.27,8223883874175
Holmesburgh,2018-02-18 10:31:07,17.52,0289626514959
Thomasborough,2018-01-10 07:46:56,30.35,9740210349995
Holmesburgh,2018-01-02 07:42:06,42.03,1280319569606
New Michael,2018-01-24 05:28:37,21.6,2131977751911
Lake Kathryn,2018-01-10 05:06:06,35.1,8507420881452
Sarahmouth,2018-01-27 17:27:33,24.7,2045181919633
West Lisa,2018-03-19 01:26:21,39.28,4403485414793
Lake Kathryn,2018-01-01 15:19:02,23.14,1529460109829
Jessicafort,2018-03-13 07:53:00,17.73,8891574010739
New Rodney,2018-02-14 05:35:20,47.33,5793755879025
South Kendrafurt,2018-01-16 21:04:06,16.56,3179760202065
East Josemouth,2018-02-16 17:44:45,28.78,8411997346972
New Michael,2018-02-23 00:46:42,24.03,0063919981051
Graybury,2018-01-11 23:05:20,31.95,8966945844951
Jessicafort,2018-02-13 17:53:45,30.2,5776806929757
Christopherville,2018-02-21 04:57:19,23.53,7795907265234
Graybury,2018-03-13 04:57:49,27.54,0236487282022
Sarafort,2018-01-04 22:03:18,34.24,3085651273918
Martinland,2018-03-14 18:52:36,36.1,0679998766368
Lake Morganmouth,2018-02-21 22:30:36,12.85,1606627549664
Deborahview,2018-01-02 23:31:59,23.58,9412852720899
